report_num,filing_date,url,report_type,report_name,cik_num
000119312511283204,2011-10-27,https://www.sec.gov/Archives/edgar/data//0001321741/000119312511283204/0001193125-11-283204-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000129993311002864,2011-09-23,https://www.sec.gov/Archives/edgar/data//0001321741/000129993311002864/0001299933-11-002864-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174111000017,2011-09-13,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000017/0001321741-11-000017-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000016,2011-09-12,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000016/0001321741-11-000016-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
999999999511002667,2011-09-12,https://www.sec.gov/Archives/edgar/data//0001321741/999999999511002667/9999999995-11-002667-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001321741
000095012311083041,2011-09-07,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311083041/0000950123-11-083041-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000095012311083040,2011-09-07,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311083040/0000950123-11-083040-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000132174111000015,2011-09-07,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000015/0001321741-11-000015-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000014,2011-09-07,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000014/0001321741-11-000014-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000013,2011-09-06,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000013/0001321741-11-000013-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000095012311078270,2011-08-17,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311078270/0000950123-11-078270-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000095012311078252,2011-08-17,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311078252/0000950123-11-078252-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000129993311002498,2011-08-11,https://www.sec.gov/Archives/edgar/data//0001321741/000129993311002498/0001299933-11-002498-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174111000012,2011-08-11,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000012/0001321741-11-000012-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000011,2011-08-11,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000011/0001321741-11-000011-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000123828411000001,2011-08-08,https://www.sec.gov/Archives/edgar/data//0001321741/000123828411000001/0001238284-11-000001-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000095012311073707,2011-08-05,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311073707/0000950123-11-073707-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000114420411043163,2011-08-01,https://www.sec.gov/Archives/edgar/data//0001321741/000114420411043163/0001144204-11-043163-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095012311071088,2011-08-01,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311071088/0000950123-11-071088-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000095012311066276,2011-07-18,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311066276/0000950123-11-066276-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000095012311066268,2011-07-18,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311066268/0000950123-11-066268-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000095012311064711,2011-07-08,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311064711/0000950123-11-064711-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000095012311059878,2011-06-17,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311059878/0000950123-11-059878-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000095012311059860,2011-06-17,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311059860/0000950123-11-059860-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000095012311059858,2011-06-17,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311059858/0000950123-11-059858-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001321741
000132174111000010,2011-06-07,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000010/0001321741-11-000010-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000009,2011-06-02,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000009/0001321741-11-000009-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000008,2011-05-27,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000008/0001321741-11-000008-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114420411031860,2011-05-23,https://www.sec.gov/Archives/edgar/data//0001321741/000114420411031860/0001144204-11-031860-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095012311053056,2011-05-23,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311053056/0000950123-11-053056-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001321741
000095012311047963,2011-05-10,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311047963/0000950123-11-047963-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001321741
000089843211000340,2011-03-10,https://www.sec.gov/Archives/edgar/data//0001321741/000089843211000340/0000898432-11-000340-index.html,Form 40-APP,Form 40-APP - Application for exemption and other relief filed under the Investment Company Act of 1940:,0001321741
000132174111000007,2011-03-04,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000007/0001321741-11-000007-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000006,2011-02-24,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000006/0001321741-11-000006-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000004,2011-02-04,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000004/0001321741-11-000004-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174111000003,2011-02-04,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000003/0001321741-11-000003-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000119312511022533,2011-02-03,https://www.sec.gov/Archives/edgar/data//0001321741/000119312511022533/0001193125-11-022533-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001321741
000132174111000002,2011-02-02,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000002/0001321741-11-000002-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114420411004967,2011-01-31,https://www.sec.gov/Archives/edgar/data//0001321741/000114420411004967/0001144204-11-004967-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095012311007254,2011-01-31,https://www.sec.gov/Archives/edgar/data//0001321741/000095012311007254/0000950123-11-007254-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000119312511018131,2011-01-31,https://www.sec.gov/Archives/edgar/data//0001321741/000119312511018131/0001193125-11-018131-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001321741
000132174111000001,2011-01-20,https://www.sec.gov/Archives/edgar/data//0001321741/000132174111000001/0001321741-11-000001-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001321741
000114420411001748,2011-01-11,https://www.sec.gov/Archives/edgar/data//0001321741/000114420411001748/0001144204-11-001748-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000114420411000031,2011-01-03,https://www.sec.gov/Archives/edgar/data//0001321741/000114420411000031/0001144204-11-000031-index.html,Form 8-K,Form 8-K - Current report:,0001321741
999999999510003689,2010-12-27,https://www.sec.gov/Archives/edgar/data//0001321741/999999999510003689/9999999995-10-003689-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001321741
000095012310115295,2010-12-21,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310115295/0000950123-10-115295-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000095012310113077,2010-12-13,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310113077/0000950123-10-113077-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001321741
000095012310107834,2010-11-22,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310107834/0000950123-10-107834-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001321741
000095012310107820,2010-11-22,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310107820/0000950123-10-107820-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001321741
000123827910000001,2010-11-22,https://www.sec.gov/Archives/edgar/data//0001321741/000123827910000001/0001238279-10-000001-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000114420410057079,2010-11-02,https://www.sec.gov/Archives/edgar/data//0001321741/000114420410057079/0001144204-10-057079-index.html,Form 8-K/A,Form 8-K/A - Current report: ,0001321741
000114420410057001,2010-11-02,https://www.sec.gov/Archives/edgar/data//0001321741/000114420410057001/0001144204-10-057001-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095012310099472,2010-11-02,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310099472/0000950123-10-099472-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000114420410056559,2010-11-01,https://www.sec.gov/Archives/edgar/data//0001321741/000114420410056559/0001144204-10-056559-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174110000012,2010-10-04,https://www.sec.gov/Archives/edgar/data//0001321741/000132174110000012/0001321741-10-000012-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000095012310080307,2010-08-24,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310080307/0000950123-10-080307-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001321741
000117184310001679,2010-08-16,https://www.sec.gov/Archives/edgar/data//0001321741/000117184310001679/0001171843-10-001679-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174110000011,2010-08-12,https://www.sec.gov/Archives/edgar/data//0001321741/000132174110000011/0001321741-10-000011-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174110000010,2010-08-12,https://www.sec.gov/Archives/edgar/data//0001321741/000132174110000010/0001321741-10-000010-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000132174110000009,2010-08-09,https://www.sec.gov/Archives/edgar/data//0001321741/000132174110000009/0001321741-10-000009-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000117184310001607,2010-08-06,https://www.sec.gov/Archives/edgar/data//0001321741/000117184310001607/0001171843-10-001607-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000132174110000008,2010-08-06,https://www.sec.gov/Archives/edgar/data//0001321741/000132174110000008/0001321741-10-000008-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000117184310001497,2010-08-02,https://www.sec.gov/Archives/edgar/data//0001321741/000117184310001497/0001171843-10-001497-index.html,Form 8-K,Form 8-K - Current report:,0001321741
000095012310071118,2010-08-02,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310071118/0000950123-10-071118-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001321741
000110465910038628,2010-07-20,https://www.sec.gov/Archives/edgar/data//0001321741/000110465910038628/0001104659-10-038628-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
999999999710014877,2010-07-13,https://www.sec.gov/Archives/edgar/data//0001321741/999999999710014877/9999999997-10-014877-index.html,Form ARS,Form ARS - Annual Report to Security Holders:,0001321741
000095012310062728,2010-06-30,https://www.sec.gov/Archives/edgar/data//0001321741/000095012310062728/0000950123-10-062728-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001321741
000132174110000007,2010-06-30,https://www.sec.gov/Archives/edgar/data//0001321741/000132174110000007/0001321741-10-000007-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001321741
000117184310001183,2010-06-29,https://www.sec.gov/Archives/edgar/data//0001321741/000117184310001183/0001171843-10-001183-index.html,Form 8-K,Form 8-K - Current report:,0001321741
